OBJECTID,CUT_COM,CONARA,REGION,COMUNA,NOMBRE_AUX,NOMBRE_MAESTRO,INI_IZQ,INI_DER,TER_IZQ,TER_DER,CODIGO,SHAPE_Length
354033,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS CEREZOS,98,98,98,98,V1312010615,45.2514021622735
354034,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS CEREZOS,621,632,593,616,V1312010615,58.3093256535453
354035,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS CEREZOS,593,582,521,522,V1312010615,28.5364821043158
354036,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS CEREZOS,682,682,682,682,V1312010615,69.563572225211
354037,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS CORTESES,5470,0,5470,0,V1312010616,9.51592770914838
354038,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS CORTESES,5445,5445,5445,5445,V1312010616,102.782549949369
354039,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS CORTESES,5470,5470,5470,5470,V1312010616,136.226232228024
354040,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS CORTESES,5447,5447,5447,5447,V1312010616,39.3593900874691
354041,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS CORTESES,5470,0,5470,0,V1312010616,10.5896060892815
354042,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ENFIERRADORES,0,0,0,0,V1312010617,58.2902329660923
354043,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ENFIERRADORES,1507,1500,1467,1466,V1312010617,72.2716445576049
354044,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ENFIERRADORES,1689,1688,1655,1640,V1312010617,101.938629420469
354045,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ENFIERRADORES,1599,1622,1579,1580,V1312010617,74.9245324371306
354046,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ENFIERRADORES,1567,1566,1515,1518,V1312010617,78.2088288618484
354047,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ESCULTORES,1631,0,1585,0,V1312010618,73.830203333401
354048,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ESCULTORES,1569,0,1525,0,V1312010618,72.3897976243908
354049,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ESCULTORES,1513,1512,1569,1464,V1312010618,74.3727534708099
354050,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ESTUCADORES,1451,0,1427,0,V1312010619,55.4294544527293
354051,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ESTUCADORES,0,1568,0,1522,V1312010619,74.737447063427
354052,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ESTUCADORES,1687,1688,1641,1630,V1312010619,102.253463169374
354053,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ESTUCADORES,1511,1508,1463,1466,V1312010619,73.431014329815
354054,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS ESTUCADORES,0,1624,0,1576,V1312010619,76.3545048063052
354055,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS GIRASOLES,3232,3233,3290,3279,V1312010620,170.575100947645
354056,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,0,0,0,0,V1312010621,88.6142154890821
354057,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,104,104,104,104,V1312010621,36.4704952446527
354058,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,942,942,942,942,V1312010621,78.2186450498732
354059,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,898,902,898,902,V1312010621,58.7695024178114
354060,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,0,44,0,42,V1312010621,46.6967160744001
354061,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,280,280,280,280,V1312010621,86.4452522665349
354062,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,915,915,915,915,V1312010621,56.0153290166661
354063,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,0,0,0,0,V1312010621,48.9772743440543
354064,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,0,0,0,0,V1312010621,64.755167167149
354065,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,523,0,523,0,V1312010621,74.3279285985866
354066,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,0,0,0,0,V1312010621,33.0379594960342
354067,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,758,758,758,758,V1312010621,79.1715447856162
354068,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,364,364,364,364,V1312010621,72.2560713554407
354069,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,0,0,0,0,V1312010621,70.3585499350642
354070,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,0,0,0,0,V1312010621,52.4291839044857
354071,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,664,664,664,664,V1312010621,59.4658297087724
354072,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,0,0,0,0,V1312010621,56.4749674812241
354073,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,320,320,320,320,V1312010621,81.1351118704704
354074,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,76,76,76,76,V1312010621,53.9554027257066
354075,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES,0,0,0,0,V1312010621,32.08641716448
354076,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES INTERIOR,800,800,800,800,V1312010622,88.5560292005613
354077,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES INTERIOR,0,0,0,0,V1312010622,30.8323956763585
354078,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JARDINES INTERIOR,834,834,834,834,V1312010622,82.6769508307614
354079,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JAZMINES,0,0,0,0,V1312010623,58.4876519431547
354080,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JAZMINES,0,0,0,0,V1312010623,29.9755977807512
354081,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JAZMINES,0,0,0,0,V1312010623,141.035047400867
354082,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JAZMINES,0,0,0,0,V1312010623,57.3449247923151
354083,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JAZMINES,0,0,0,0,V1312010623,35.0099362843649
354084,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JAZMINES,0,0,0,0,V1312010623,63.608623844566
354085,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,0,0,0,0,V1312010624,10.5228970935308
354086,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,1576,0,1622,0,V1312010624,38.359648174588
354087,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,1670,0,1674,0,V1312010624,17.4210303122714
354088,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,0,0,0,0,V1312010624,54.1331365312842
354089,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,1692,0,1704,0,V1312010624,28.7695874448511
354090,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,1704,0,1738,0,V1312010624,43.4910851236162
354091,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,1566,0,1576,0,V1312010624,22.89243412357
354092,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,1632,0,1640,0,V1312010624,26.8636937240659
354093,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,0,0,0,0,V1312010624,58.0038028299805
354094,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,1640,0,1670,0,V1312010624,33.6561163895881
354095,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS JORNALEROS,0,0,0,0,V1312010624,11.9301946319446
354096,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS LABRADORES,2581,2580,2533,2532,V1312010625,100.955981917213
354097,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS MARINEROS,0,4661,0,4741,V1312010626,112.416369686807
354098,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,0,0,0,V1312010627,38.7887740778112
354099,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,0,0,0,V1312010627,51.8117240204141
354100,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,4505,0,4555,V1312010627,59.308995466166
354101,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,4803,0,4803,V1312010627,71.3096729080901
354102,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,4571,0,4571,V1312010627,17.9178775944967
354103,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,4658,0,4764,0,V1312010627,160.096949427047
354104,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,0,0,0,V1312010627,59.5896032901648
354105,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,0,0,0,V1312010627,48.3424339946922
354106,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,4860,0,4900,0,V1312010627,52.6039992911083
354107,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,4709,0,4755,V1312010627,77.5839308327527
354108,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,0,0,0,V1312010627,68.2820284258331
354109,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,4583,0,4603,V1312010627,10.3463258975606
354110,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,4610,0,4630,0,V1312010627,78.0408584730343
354111,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,0,0,0,V1312010627,54.0686062132319
354112,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,4651,0,4703,V1312010627,73.6565880772167
354113,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,4583,0,4603,V1312010627,70.7698301371724
354114,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,0,0,0,V1312010627,32.9848108742382
354115,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS TOTORALES,0,0,0,0,V1312010627,13.4734161891888
354116,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS VELEROS,4754,4739,4784,4739,V1312010628,66.0741063503993
354117,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS VELEROS,4536,4541,4634,4621,V1312010628,114.639934494262
354118,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS VELEROS,0,0,0,0,V1312010628,18.2585044977448
354119,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS VELEROS,4506,0,4534,0,V1312010628,61.5956738229101
354120,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS VELEROS,4656,0,4754,0,V1312010628,112.583303270688
354121,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS VIDRIEROS,1507,1508,1467,1566,V1312010629,71.739091655803
354122,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LOS VIDRIEROS,1567,1568,1519,1520,V1312010629,77.3383594114321
354123,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LUIS PEREIRA,0,0,0,0,V1312010630,6.85760099914317
354124,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LUIS PEREIRA,1375,1375,1375,1375,V1312010630,44.2992225620683
354125,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE LUIS PEREIRA,0,0,0,0,V1312010630,7.09643105372087
354126,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MACUL,900,900,900,900,V1312010631,88.3516813044674
354127,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MANUEL DE SALAS,469,469,469,469,V1312010632,76.0051993023994
354128,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MANUTARA,415,404,385,388,V1312010633,73.0380689873915
354129,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MARIO MARIN,5340,0,5362,0,V1312010634,69.6133615313661
354130,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MARIO MARIN,5366,0,5394,0,V1312010634,25.5514494609364
354131,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MARTA,5220,5239,5246,5229,V1312010635,121.009114591704
354132,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MATTA ORIENTE,640,601,700,731,V1312010636,98.4089115575344
354133,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MATTA ORIENTE,0,563,0,589,V1312010636,94.7421968587153
354134,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MISOLONGHI,1117,1094,1011,1000,V1312010637,134.291549962971
354135,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MISOLONGHI,1192,0,1192,0,V1312010637,114.936862652817
354136,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MONTENEGRO,0,0,0,0,V1312010638,14.835364770883
354137,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MONTENEGRO,0,0,0,0,V1312010638,71.7055398091968
354138,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MONTENEGRO,200,200,200,200,V1312010638,57.7947977135586
354139,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MONTENEGRO,0,0,0,0,V1312010638,17.5064339464057
354140,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MONTENEGRO,200,0,200,0,V1312010638,18.1115983304216
354141,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MONTENEGRO,2012,2012,2012,2012,V1312010638,45.5896595386114
354142,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MONTENEGRO,200,0,200,0,V1312010638,18.1149829184469
354143,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MONTENEGRO,1898,1898,1898,1898,V1312010638,46.1906210108925
354144,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE MONTENEGRO INTERIOR,1437,1437,1437,1437,V1312010639,59.2355059066904
354145,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE NARBONA,1800,1800,1800,1800,V1312010640,74.7131808350405
354146,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE NATALIO STEIN,5228,5215,5290,5301,V1312010641,133.596305320146
354147,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE NATALIO STEIN,4856,4831,4958,4963,V1312010641,263.683678777925
354148,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE NATALIO STEIN,5010,5015,5176,5181,V1312010641,177.485430826669
354149,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE NELSON,0,0,0,0,V1312010642,27.9963138372967
354150,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA UNO,PASAJE NUEVA 1,0,0,0,0,V1312010643,55.742347082641
354151,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA UNO,PASAJE NUEVA 1,1597,1600,1577,1600,V1312010643,35.2759709368373
354152,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA UNO,PASAJE NUEVA 1,0,0,0,0,V1312010643,36.6492368476804
354153,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA UNO,PASAJE NUEVA 1,1567,1568,1519,1520,V1312010643,75.4460874955099
354154,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,NUEVA UNO,PASAJE NUEVA 1,1509,1508,1465,1466,V1312010643,72.4925229409968
354155,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE NUEVA LOS ALERCES,1871,1969,1859,1969,V1312010644,168.784918281508
354156,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE NUEVA LOS ALERCES,2978,0,2994,0,V1312010644,75.1512100810645
354157,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE NUEVA SUCRE,2544,2580,2544,2568,V1312010645,57.0787849294314
354158,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE OBISPO ORREGO,0,0,0,0,V1312010646,61.9236300380354
354159,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ONCE,0,1460,0,1520,V1312010647,116.961789989339
354160,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ORTUZAR,0,0,0,0,V1312010648,9.66873119054013
354161,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ORTUZAR,1426,1426,1426,1426,V1312010648,66.5224452909619
354162,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ORTUZAR,165,165,165,165,V1312010648,85.4080076089146
354163,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ORTUZAR,1076,1046,1046,1046,V1312010648,53.5435130604927
354164,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ORTUZAR,855,855,855,855,V1312010648,48.3684604966275
354165,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE ORTUZAR,0,0,0,0,V1312010648,10.8375400461155
354166,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE OSSA,730,730,730,730,V1312010649,71.4534272097803
354167,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,PASAJE PARIS,2037,2020,2001,1988,V1312010650,84.4020377614547
354168,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DOCE,PASAJE PEATONES 12,4322,0,4346,0,V1312010651,66.7858565689644
354169,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DOCE,PASAJE PEATONES 12,4348,0,4382,0,V1312010651,49.5779295190002
354170,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DOCE,PASAJE PEATONES 12,4384,0,4398,0,V1312010651,43.5642118279326
354171,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES CATORCE,PASAJE PEATONES 14,0,1561,0,4597,V1312010652,79.8078553503549
354172,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES CATORCE,PASAJE PEATONES 14,4606,0,4612,0,V1312010652,58.833935355325
354173,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES CATORCE,PASAJE PEATONES 14,0,4389,0,4405,V1312010652,42.5754803159018
354174,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES CATORCE,PASAJE PEATONES 14,0,4421,0,4455,V1312010652,50.9607115502972
354175,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES CATORCE,PASAJE PEATONES 14,0,4461,0,4491,V1312010652,57.0978545411606
354176,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES CATORCE,PASAJE PEATONES 14,0,4505,0,4547,V1312010652,68.9634161477587
354177,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES CATORCE,PASAJE PEATONES 14,4562,0,4598,0,V1312010652,80.8798080377467
354178,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECISEIS,PASAJE PEATONES 16,4390,0,4406,0,V1312010653,42.4607536533726
354179,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECISEIS,PASAJE PEATONES 16,4506,4505,4596,4597,V1312010653,148.874316632055
354180,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECISEIS,PASAJE PEATONES 16,4422,0,4456,0,V1312010653,51.5510624178209
354181,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECISEIS,PASAJE PEATONES 16,4462,0,4492,0,V1312010653,56.069600016847
354182,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECISEIS,PASAJE PEATONES 16,0,0,0,0,V1312010653,59.607549420114
354183,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECISIETE,PASAJE PEATONES 17,4506,4505,4596,4597,V1312010654,148.505803087051
354184,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECIOCHO,PASAJE PEATONES 18,0,4381,0,4397,V1312010655,42.282577285343
354185,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECIOCHO,PASAJE PEATONES 18,0,4309,0,4343,V1312010655,64.5391750598537
354186,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECIOCHO,PASAJE PEATONES 18,4345,0,4375,0,V1312010655,52.0646041220104
354187,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECINUEVE,PASAJE PEATONES 19,0,0,0,0,V1312010656,25.4140111605164
354188,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECINUEVE,PASAJE PEATONES 19,4506,0,4560,0,V1312010656,49.9859707675872
354189,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES DIECINUEVE,PASAJE PEATONES 19,4562,0,4596,0,V1312010656,73.9741499175405
354190,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTE,PASAJE PEATONES 20,0,4599,0,4613,V1312010657,59.8070131312201
354191,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTE,PASAJE PEATONES 20,0,4561,0,4597,V1312010657,70.857038358046
354192,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTIUNO,PASAJE PEATONES 21,4308,4309,4398,4397,V1312010658,157.925013306358
354193,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTIDOS,PASAJE PEATONES 22,4562,4561,4612,4613,V1312010659,132.619551156057
354194,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTITRES,PASAJE PEATONES 23,4308,0,4344,0,V1312010660,66.0402526590857
354195,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTITRES,PASAJE PEATONES 23,4346,0,4398,0,V1312010660,94.0479050781883
354196,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTICUATRO,PASAJE PEATONES 24,0,0,0,0,V1312010661,92.4298458483524
354197,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTICUATRO,PASAJE PEATONES 24,4578,4680,4612,4680,V1312010661,104.847000430372
354198,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTICUATRO,PASAJE PEATONES 24,4560,0,4560,0,V1312010661,37.6808959468264
354199,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTICINCO,PASAJE PEATONES 25,4346,4445,4418,4417,V1312010662,144.270912991912
354200,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTICINCO,PASAJE PEATONES 25,0,0,0,0,V1312010662,79.6527594225727
354201,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTISEIS,PASAJE PEATONES 26,1843,0,1821,0,V1312010663,51.9774094774281
354202,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTISEIS,PASAJE PEATONES 26,1817,0,1791,0,V1312010663,43.0429616325494
354203,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTISEIS,PASAJE PEATONES 26,1883,0,1853,0,V1312010663,54.542900933287
354204,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTISIETE,PASAJE PEATONES 27,1521,1520,1417,1416,V1312010664,145.976227793028
354205,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTISIETE,PASAJE PEATONES 27,1631,1630,1531,1530,V1312010664,144.854732530874
354206,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTIOCHO,PASAJE PEATONES 28,0,1648,0,1632,V1312010665,57.3432556421574
354207,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTIOCHO,PASAJE PEATONES 28,1561,0,1531,0,V1312010665,53.2680249193201
354208,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTIOCHO,PASAJE PEATONES 28,1631,0,1569,0,V1312010665,91.6393584239421
354209,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTIOCHO,PASAJE PEATONES 28,0,1630,0,1558,V1312010665,92.2841681008707
354210,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,PEATONES VEINTIOCHO,PASAJE PEATONES 28,1521,0,1487,0,V1312010665,52.6350430339619
